"","Response","StartYear","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90"
"279","turnover","1996",-0.00264017918774952,0.00474947283963951,-0.0164739818785273,0.0128042310592383,-0.0120614705264419,0.0072315987964139,-0.00992619236446099,0.00511246032388498,-0.00815289630525069,0.00307511209043133
"280","turnover","1997",-0.000638543498232795,0.00448550462141525,-0.0143699542030824,0.0136937860785911,-0.00997473616918575,0.00819727397111077,-0.00788724652259149,0.00649718054073132,-0.00594045104187825,0.00450960236359771
"281","turnover","1998",0.00103958042628397,0.00529224487199259,-0.0160896912358275,0.0179059167290544,-0.00969714583782488,0.0111463900329185,-0.00719243688823809,0.00921962796355803,-0.00499949253052501,0.00704377468353103
"282","turnover","1999",0.00203245699697596,0.00462563982247229,-0.0120120549645973,0.0165069227580116,-0.00743234760695111,0.0109965182134666,-0.00562099184403011,0.00918165036819541,-0.00365788433057357,0.0073310472750616
"283","turnover","2000",0.00305234969902813,0.00417635956365526,-0.010250498681682,0.0150417711919679,-0.00586717002084179,0.0111424869770469,-0.0038687872466505,0.0094846714699794,-0.00177529880303002,0.00796440203883038
"284","turnover","2001",-0.000631340777607227,0.0043798593619668,-0.0128254896932093,0.0136403542638765,-0.00904888967631202,0.00888554210252224,-0.00758178725192648,0.00633536790645212,-0.005848443880821,0.00446936779599033
"285","turnover","2002",-0.00162560349146384,0.00495430869263324,-0.0154422460699031,0.0135788038280639,-0.0113910416084531,0.00872056739882226,-0.00968076648798215,0.00661178561740162,-0.00761854550064053,0.00431917957595524
"286","turnover","2003",-0.00438282971533292,0.00299688672612519,-0.0128956751592853,0.00513127699720344,-0.010224537829907,0.00175737705054863,-0.00895404371570899,0.000493499440064353,-0.00778817758023444,-0.000739125369656714
"287","turnover","2004",0.00236953829498207,0.00728982070103909,-0.0199459709719762,0.02325340487237,-0.0126191346617167,0.0171987558675093,-0.00940897998555231,0.0141549698360882,-0.00637548028762808,0.0111228539337949
"288","turnover","2005",0.00642074249761922,0.00710327775563177,-0.0160880223895144,0.0290218606669466,-0.00777833628729537,0.0207465760218271,-0.00501967882604204,0.0173915096368972,-0.00194025317250263,0.0147671996761531
"289","turnover","2006",-0.0010006987815676,0.00465856501848533,-0.0142927191469722,0.0127767280266635,-0.0102383967628672,0.00878120921272178,-0.00839301007885317,0.00673066156615289,-0.00650755169373844,0.00478569752443992
"290","turnover","2007",-0.00319372041635088,0.00464256350744374,-0.0159644955358875,0.011138555642769,-0.0123413169014029,0.00680878034784893,-0.0101495675564367,0.00477125021591193,-0.00861551720479509,0.00251081443495121
"291","turnover","2008",-0.00175481296697551,0.00533530025667972,-0.0172286805190145,0.0143851882006878,-0.0127186758536762,0.00891625857811672,-0.0106648900619534,0.00671029345252976,-0.00838849782470851,0.00465811978842702
"292","turnover","2009",-0.00136968123434891,0.00447787972204007,-0.016312318520444,0.0134057416765908,-0.0106952089013293,0.0079379048268529,-0.0085232256252621,0.00580521552357015,-0.00639708939520174,0.00371546082907085
"293","turnover","2010",-0.00183594909352103,0.00534512187825853,-0.022287354079916,0.0134322530770652,-0.0132279036059272,0.00805828221781252,-0.0105460677264713,0.00619441820529324,-0.00806070467768163,0.00413164740817662
"294","turnover","2011",-0.00116651356813018,0.0067761774405897,-0.0218583563901112,0.0204088418394871,-0.0157496835584454,0.0120748759277572,-0.0125689742424241,0.00903353354059823,-0.009284951490886,0.0064115775605775
"295","turnover","2012",-0.00163868222719092,0.0103940395147659,-0.0317166819227373,0.0328025244599337,-0.023046976423162,0.0185099347046813,-0.0181207143734832,0.0135749559722834,-0.0134764557984181,0.00937545974794509
"296","turnover","2013",-0.000644218395624619,0.0199738806608843,-0.0619934462021671,0.0594940401546206,-0.0422284137479928,0.0392611275630049,-0.0324192656841273,0.0300381586438874,-0.0247167744672219,0.0220499824989137
"297","turnover","2014",-0.000792813227877203,0.0313877713459038,-0.0950304678675222,0.116857951770413,-0.0646830983362979,0.0649181010140367,-0.0505700826992518,0.0480108471255952,-0.0363181475795492,0.0340323395542919
