"","site","ppt_Est"
"1761",121000079,0.106787803641275
"1762",121000083,-11.3197820688472
"1763",121000086,5.01514324096642
"1764",121000087,10.136559380392
"1765",121000094,-0.257921107299609
"1766",121000096,0.479361383339717
"1767",121000103,0.072172991331236
"1768",121000108,0.376874019813616
"1769",121000141,-0.811061130217361
"1770",121000142,-1.98897918395918
"1771",121000147,0.0792057050919774
"1772",121000151,3.09326670249602
"1773",121000153,7.00836969214645
"1774",121000154,-1.1668452607606
"1775",121000158,-1.82032629965332
"1776",121000160,-6.89081337038795
"1777",121000161,2.85159277954514
"1778",121000162,3.34282486081944
"1779",121000165,-3.58650351381959
"1780",121000167,6.71210247277264
"1781",121000168,1.63166755672003
"1782",121000174,5.54162797953716
"1783",121000178,0.769832961819155
"1784",121000183,-0.694150442575675
"1785",121000189,-2.03976613755071
"1786",121000190,8.04719964916148
"1787",121000191,0.546555722836342
"1788",121000192,-1.47356553600475
"1789",121000193,2.7673367156721
"1790",121000196,-3.42430891852156
"1791",121000197,0.4060189128714
"1792",121000198,0.188111995040454
"1793",121000202,6.99840146664449
"1794",121000204,-4.7370711289498
"1795",121000206,2.58080507735794
"1796",121000213,-2.43870395944601
"1797",121000214,3.87302021778623
"1798",121000215,0.654067342167149
"1799",121000216,9.27118407485706
"1800",121000217,3.16543717443308
"1801",121000218,-2.14753759672059
"1802",121000219,0.416642486203422
"1803",121000221,9.13813979582228
"1804",121000223,2.89653802263257
"1805",121000225,2.12196027584024
"1806",121000228,3.95396459873466
"1807",121000230,-1.96978813101031
"1808",121000231,0.542888693768668
"1809",121000237,-0.514232369960585
"1810",121000241,4.9396101101381
"1811",121000248,8.0713431926421
"1812",121000251,6.14973676692427
"1813",121000252,0.71874666440485
"1814",121000253,-0.348523727585833
"1815",121000254,-1.77131838435148
"1816",121000255,18.773841271213
