"","drivers","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90"
"63","stmax_Est","turnover",0.000574121392113392,0.000807241629322831,-0.000390472691502843,0.00328417191206434,-0.000168530600915492,0.00263905820881196,-8.93649602182338e-05,0.00226610230322774,-3.39282864430744e-05,0.00182798318117077
"64","sppt_mm_12moPrior","turnover",9.03612116487971e-05,0.000359957845230924,-0.000873852042804672,0.00162728751432728,-0.000484532088684745,0.00113620005363708,-0.000322686933001412,0.000810573906398144,-0.000173641678938352,0.000482075558556481
"65","stmax_C_12moPrior","turnover",-5.51757531939062e-05,0.000378790619547415,-0.00181848398299818,0.00120530546322327,-0.00104280587793494,0.000630135996814509,-0.000707067105965701,0.000407293218591546,-0.000405283164832911,0.000216044139433683
"66","sstrahler_streamOrder","turnover",-9.53139034087128e-05,0.000231952845636366,-0.00105702350970157,0.00043773290598051,-0.000707546435897121,0.00024093495909855,-0.000577513943993781,0.000157947212843654,-0.000407151518269092,8.542835502557e-05
"67","saccumulation_atPoint","turnover",-7.38841476315336e-05,0.000186559046870596,-0.000811150223164352,0.000397993060047699,-0.000572845538892755,0.000214994627154611,-0.00046008816107388,0.000138620557593821,-0.000320442070013221,7.56518664300706e-05
"68","selevation_atPoint","turnover",2.1323307641655e-06,0.000296901577693221,-0.00122561525670082,0.00117139523458062,-0.000656353388900003,0.000702813687641267,-0.00044573159650043,0.000473001251113124,-0.000256245028988294,0.000264864941389891
"69","sslope_mean","turnover",-0.00010176718693377,0.000408225530144753,-0.00208609710955655,0.000963085577371818,-0.00129691000751219,0.000537434114874811,-0.000917904542324217,0.000335941342519547,-0.000527628961524621,0.000178379692953359
"70","surban_meanPerc_upstr","turnover",-7.82499032291699e-05,0.000216800761502159,-0.000962093030349846,0.000451148822855476,-0.000668256252458677,0.00024973507491927,-0.000531664449819807,0.000168702229340367,-0.000354538461210813,9.31592647495621e-05
"71","scrop_meanPerc_upstr","turnover",-9.7309895111833e-05,0.000316330154083045,-0.00144729403890057,0.00071862378282605,-0.000986348438143289,0.000378969363693381,-0.000757158292014124,0.000257512253451333,-0.000479883868806067,0.000134506414759896
"72","sdam_impact_score_lessthan100km","turnover",2.73177065132188e-05,0.000268791808375865,-0.000870171082919176,0.00116464586267628,-0.000520975725903803,0.000710407208866737,-0.000347729409088142,0.00050599584896459,-0.000203523698317715,0.00028902994916763
"73","Intercept","func_turnover",-0.00689600001410934,0.007526679765065,-0.0294642324441379,0.0120883659066753,-0.0229350106923903,0.00701421513760105,-0.0197803886055832,0.00477455220326816,-0.0162682473633259,0.00219474534404669
"74","sppt_Est","func_turnover",0.00809452135090743,0.00248775651083605,0.000680031387717148,0.0143344662901113,0.00304543722868365,0.0127950226953076,0.00395179330764724,0.0120476845769949,0.00488692845099656,0.0111779561951251
"75","stmax_Est","func_turnover",0.0026673122523237,0.00286133699391541,-0.00196100927437822,0.0111354870047768,-0.000929301071074915,0.00932310840782282,-0.000508515088921534,0.00826403031438449,-0.00016662687237105,0.00683503053011066
"76","sppt_mm_12moPrior","func_turnover",1.03922801763389e-05,0.00151329298955526,-0.00525673304736102,0.00530994522342368,-0.00332521552130636,0.0033233807548578,-0.00248720160437809,0.00251126440434413,-0.00163240434066805,0.00172010674597149
"77","stmax_C_12moPrior","func_turnover",-0.000122085131532589,0.00203272713008078,-0.00763724969910694,0.00724409117940522,-0.00500117104156418,0.00427684975913284,-0.0037098497732257,0.0030425724523706,-0.00228023114781861,0.00186053717167784
"78","sstrahler_streamOrder","func_turnover",-0.000301533156821601,0.000902719845634337,-0.00334897672540245,0.00219954903694409,-0.00243895832624869,0.00136614745157187,-0.00198665864108689,0.00100882556405486,-0.00149218613806509,0.000626765190634496
"79","saccumulation_atPoint","func_turnover",-0.000161002251816375,0.000632131243974142,-0.00213584289469454,0.00162761831573931,-0.00159443382334087,0.0011037338315127,-0.00132550019736109,0.000831431802018822,-0.000995260528509237,0.000543387128409087
"80","selevation_atPoint","func_turnover",0.00109208372132038,0.00221285687854308,-0.0038145329049962,0.00970693140156281,-0.00214180558000586,0.00696507795186758,-0.00142022070600009,0.00566623247415046,-0.000778918954388319,0.00413449934499764
"81","sslope_mean","func_turnover",-0.00161029455984514,0.00242485559782831,-0.0102053914901207,0.00281391200791893,-0.0078797205703387,0.00156294761739313,-0.00653419264913251,0.000969322400588261,-0.00518230466847576,0.000456027054078769
"82","surban_meanPerc_upstr","func_turnover",-0.000423491974112558,0.000987595566754845,-0.00380441042415164,0.00198912548809836,-0.00273228665425409,0.00133966033267778,-0.00234062918450071,0.000982364288262917,-0.00179569654260316,0.000612506257912125
"83","scrop_meanPerc_upstr","func_turnover",0.00420756669884896,0.00276706507303029,-0.000848633966671908,0.011117611306557,-0.000206299051569594,0.00963142189141742,-1.39754459935526e-05,0.00884914503485896,0.000291437329740625,0.00788384709694641
"84","sdam_impact_score_lessthan100km","func_turnover",-0.000127168949100488,0.00112916778183396,-0.00398353625597401,0.00335261767839621,-0.00270901354163591,0.0022687887864476,-0.00212034869256055,0.00169887810552053,-0.00145924709501077,0.0011276714011476
"85","Intercept","func_rich",0.0122775165647746,0.00589859653552823,-0.0033415624642176,0.0298876213705999,0.000714260683456444,0.0243602467107272,0.002946623204234,0.0219755387096154,0.00512358101623101,0.0196178313987131
"86","sppt_Est","func_rich",0.00368720282743097,0.00162174348952759,-0.000154978093218298,0.00765091110697352,0.000244649555510789,0.00679796103908225,0.000805743447039941,0.00628712685088019,0.001543503197846,0.00572985387473418
"87","stmax_Est","func_rich",-0.000708568794660624,0.00114892296013531,-0.00445140678005904,0.00191443876021241,-0.00339064150330236,0.00114125038903727,-0.00292556688844349,0.000780146685003862,-0.0023564603285566,0.00043067416220797
"88","sppt_mm_12moPrior","func_rich",-0.00521027734726241,0.00281976876448366,-0.0119822061062541,0.000500165880552368,-0.0105239740664936,3.97914112127384e-05,-0.00976963168353759,-0.000152117065160759,-0.00878477086925628,-0.00117400368796843
"89","stmax_C_12moPrior","func_rich",-0.000398419884023711,0.00161225265574164,-0.00627738186395426,0.00435648925886417,-0.00426613932755939,0.0027260364067797,-0.0033630619154059,0.00188983861615241,-0.00242400332205008,0.0012016669985576
"90","sstrahler_streamOrder","func_rich",0.000237189369756516,0.000725278774535564,-0.00170886356650999,0.00252772456002858,-0.00112719357593311,0.00188643182631288,-0.000832319061003452,0.00158825101316016,-0.000552427723421294,0.00120720838675814
"91","saccumulation_atPoint","func_rich",-0.000290865638701212,0.000637915098359561,-0.00233116817191998,0.00133446733565472,-0.00177852874572265,0.000847638083061168,-0.00150348374926041,0.000606499294791229,-0.00116008540296925,0.000395400765566594
"92","selevation_atPoint","func_rich",0.000832742592457254,0.00163438621337867,-0.00296977598276807,0.00657720940425296,-0.00174256248206102,0.00487525418867487,-0.0011969380594804,0.00406818120094643,-0.000698197066284055,0.00307486253963855
"93","sslope_mean","func_rich",0.00688649377469691,0.00294760244191927,-0.000128735737337211,0.0139800291772032,0.000361538065793928,0.0124865662368284,0.00160925155216909,0.0116082113382477,0.00293673770171591,0.0105942080156054
"94","surban_meanPerc_upstr","func_rich",-0.000121432311753339,0.000744627079853892,-0.00242789043843122,0.00195232079741324,-0.00182671193247977,0.00138960367680739,-0.00145661057572344,0.00108216602375138,-0.00107851383659359,0.000745915039788932
"95","scrop_meanPerc_upstr","func_rich",-0.000990797890624025,0.00134444452178591,-0.00519176071490862,0.00182510402135677,-0.00420376247737346,0.00101874578566172,-0.00359385208210482,0.00063919657666305,-0.00290658223146611,0.000309642236950149
"96","sdam_impact_score_lessthan100km","func_rich",0.00211192284060774,0.00191624740717767,-0.0013651823692297,0.00750354912188216,-0.000600614039788537,0.00630579469087826,-0.000307368250947137,0.00558752171853559,-4.6087454928795e-05,0.00477577379977696
"97","Intercept","func_even",-0.0010260282479006,0.000827870880212127,-0.00357843069362223,0.00120653892478644,-0.00274012253022945,0.000558230892718736,-0.00240990691926857,0.000270826172415868,-0.00205568450239436,-5.71052329859197e-05
"98","sppt_Est","func_even",-0.000380189100046763,0.000358694279185213,-0.00138709488998005,0.000211058624709426,-0.00116573463689872,9.09248802691465e-05,-0.00104434824813672,3.9971953823607e-05,-0.000891875497435329,6.87443867968874e-06
"99","stmax_Est","func_even",0.000156959044009996,0.000296261130518668,-0.000470989409046456,0.00129256223182032,-0.000244316941361391,0.000962979054915863,-0.000161758787862102,0.000782652753317579,-8.41250458217138e-05,0.000573932156700408
"100","sppt_mm_12moPrior","func_even",8.29805290985081e-05,0.000227612838265825,-0.000466381546844838,0.000990755961013496,-0.000283837630394669,0.000686876743467078,-0.000202621946050661,0.000541119639835039,-0.000117433376880766,0.000376179769775007
