"","site","startyear","count.i"
"23696",103000643,1996,10
"23697",103000643,1997,10
"23698",103000643,1998,10
"23699",103000643,1999,10
"23700",103000643,2000,10
"23701",103000643,2001,10
"23702",103000643,2002,10
"23703",103000643,2003,10
"23704",103000643,2004,10
"23705",103000643,2005,10
"23706",103000643,2006,10
"23707",103000643,2007,10
"23708",103000643,2008,10
"23709",103000643,2009,9
"23710",103000643,2010,8
"23711",103000643,2011,7
"23712",103000643,2012,6
"23741",103000644,1992,6
"23742",103000644,1993,7
"23743",103000644,1994,8
"23744",103000644,1995,9
"23745",103000644,1996,10
"23746",103000644,1997,10
"23747",103000644,1998,10
"23748",103000644,1999,10
"23749",103000644,2000,10
"23750",103000644,2001,10
"23751",103000644,2002,10
"23752",103000644,2003,10
"23753",103000644,2004,10
"23754",103000644,2005,10
"23755",103000644,2006,10
"23756",103000644,2007,10
"23757",103000644,2008,10
"23758",103000644,2009,9
"23759",103000644,2010,8
"23760",103000644,2011,7
"23761",103000644,2012,6
"23790",103000645,1992,6
"23791",103000645,1993,7
"23792",103000645,1994,8
"23793",103000645,1995,9
"23794",103000645,1996,10
"23795",103000645,1997,10
"23796",103000645,1998,10
"23797",103000645,1999,10
"23798",103000645,2000,10
"23799",103000645,2001,10
"23800",103000645,2002,10
"23801",103000645,2003,10
"23802",103000645,2004,10
"23803",103000645,2005,10
"23804",103000645,2006,10
"23805",103000645,2007,10
"23806",103000645,2008,9
"23807",103000645,2009,8
"23808",103000645,2010,7
"23809",103000645,2011,6
"23839",103000646,1992,6
"23840",103000646,1993,7
"23841",103000646,1994,8
"23842",103000646,1995,9
"23843",103000646,1996,10
"23844",103000646,1997,10
"23845",103000646,1998,10
"23846",103000646,1999,10
"23847",103000646,2000,10
"23848",103000646,2001,10
"23849",103000646,2002,10
"23850",103000646,2003,10
"23851",103000646,2004,10
"23852",103000646,2005,10
"23853",103000646,2006,10
"23854",103000646,2007,10
"23855",103000646,2008,10
"23856",103000646,2009,9
"23857",103000646,2010,8
"23858",103000646,2011,7
"23859",103000646,2012,6
"23890",103000647,1994,6
"23891",103000647,1995,7
"23892",103000647,1996,8
"23893",103000647,1997,9
"23894",103000647,1998,10
"23895",103000647,1999,10
"23896",103000647,2000,10
"23897",103000647,2001,10
"23898",103000647,2002,10
"23899",103000647,2003,10
"23900",103000647,2004,10
"23901",103000647,2005,10
"23902",103000647,2006,10
"23903",103000647,2007,10
"23904",103000647,2008,10
"23905",103000647,2009,9
"23906",103000647,2010,8
"23907",103000647,2011,7
"23908",103000647,2012,6
"23937",103000648,1992,6
"23938",103000648,1993,7
"23939",103000648,1994,8
"23940",103000648,1995,9
"23941",103000648,1996,10
"23942",103000648,1997,10
"23943",103000648,1998,10
"23944",103000648,1999,10
"23945",103000648,2000,10
"23946",103000648,2001,10
"23947",103000648,2002,10
"23948",103000648,2003,10
"23949",103000648,2004,10
"23950",103000648,2005,10
"23951",103000648,2006,10
"23952",103000648,2007,10
"23953",103000648,2008,10
"23954",103000648,2009,9
"23955",103000648,2010,8
"23956",103000648,2011,7
"23957",103000648,2012,6
"23986",103000649,1992,6
"23987",103000649,1993,7
"23988",103000649,1994,8
"23989",103000649,1995,9
"23990",103000649,1996,10
"23991",103000649,1997,10
"23992",103000649,1998,10
"23993",103000649,1999,10
"23994",103000649,2000,10
"23995",103000649,2001,10
"23996",103000649,2002,10
"23997",103000649,2003,10
"23998",103000649,2004,10
"23999",103000649,2005,10
"24000",103000649,2006,10
"24001",103000649,2007,10
"24002",103000649,2008,10
"24003",103000649,2009,9
"24004",103000649,2010,8
"24005",103000649,2011,7
"24006",103000649,2012,6
"24035",103000650,1992,6
"24036",103000650,1993,7
"24037",103000650,1994,8
"24038",103000650,1995,9
"24039",103000650,1996,10
"24040",103000650,1997,10
"24041",103000650,1998,10
"24042",103000650,1999,10
"24043",103000650,2000,10
"24044",103000650,2001,10
"24045",103000650,2002,10
"24046",103000650,2003,10
"24047",103000650,2004,10
"24048",103000650,2005,10
"24049",103000650,2006,10
"24050",103000650,2007,10
"24051",103000650,2008,10
"24052",103000650,2009,9
"24053",103000650,2010,8
"24054",103000650,2011,7
"24055",103000650,2012,6
"24084",103000651,1992,6
"24085",103000651,1993,7
"24086",103000651,1994,8
"24087",103000651,1995,9
"24088",103000651,1996,10
"24089",103000651,1997,10
"24090",103000651,1998,10
"24091",103000651,1999,10
"24092",103000651,2000,10
"24093",103000651,2001,10
"24094",103000651,2002,10
"24095",103000651,2003,10
"24096",103000651,2004,10
"24097",103000651,2005,10
"24098",103000651,2006,10
"24099",103000651,2007,10
"24100",103000651,2008,10
"24101",103000651,2009,9
"24102",103000651,2010,8
"24103",103000651,2011,7
"24104",103000651,2012,6
"24137",103000652,1996,6
"24138",103000652,1997,7
"24139",103000652,1998,8
"24140",103000652,1999,9
"24141",103000652,2000,10
"24142",103000652,2001,9
"24143",103000652,2002,8
"24144",103000652,2003,7
"24145",103000652,2004,7
"24146",103000652,2005,7
"24147",103000652,2006,7
"24148",103000652,2007,7
"24149",103000652,2008,7
"24150",103000652,2009,6
"24186",103000653,1996,6
"24187",103000653,1997,7
"24188",103000653,1998,8
"24189",103000653,1999,9
"24190",103000653,2000,10
"24191",103000653,2001,10
"24192",103000653,2002,10
"24193",103000653,2003,10
"24194",103000653,2004,9
"24195",103000653,2005,8
"24196",103000653,2006,7
"24197",103000653,2007,6
"24231",103000654,1992,6
"24232",103000654,1993,7
"24233",103000654,1994,8
"24234",103000654,1995,9
"24235",103000654,1996,10
"24236",103000654,1997,10
"24237",103000654,1998,10
"24238",103000654,1999,10
"24239",103000654,2000,10
"24240",103000654,2001,10
"24241",103000654,2002,10
"24242",103000654,2003,10
"24243",103000654,2004,10
"24244",103000654,2005,10
"24245",103000654,2006,10
"24246",103000654,2007,10
"24247",103000654,2008,10
"24248",103000654,2009,9
"24249",103000654,2010,8
"24250",103000654,2011,7
"24251",103000654,2012,6
"24280",103000655,1992,6
"24281",103000655,1993,7
"24282",103000655,1994,8
"24283",103000655,1995,9
"24284",103000655,1996,10
"24285",103000655,1997,10
"24286",103000655,1998,10
"24287",103000655,1999,10
"24288",103000655,2000,10
"24289",103000655,2001,10
"24290",103000655,2002,10
"24291",103000655,2003,10
"24292",103000655,2004,10
"24293",103000655,2005,10
"24294",103000655,2006,10
"24295",103000655,2007,10
"24296",103000655,2008,10
"24297",103000655,2009,9
"24298",103000655,2010,8
"24299",103000655,2011,7
"24300",103000655,2012,6
"24339",103000656,2002,6
"24340",103000656,2003,7
"24341",103000656,2004,8
"24342",103000656,2005,9
"24343",103000656,2006,10
"24344",103000656,2007,10
"24345",103000656,2008,9
"24346",103000656,2009,8
"24347",103000656,2010,7
"24348",103000656,2011,6
"24371",103000657,1985,6
"24372",103000657,1986,7
"24373",103000657,1987,8
"24374",103000657,1988,8
"24375",103000657,1989,9
"24376",103000657,1990,10
"24377",103000657,1991,10
"24378",103000657,1992,10
"24379",103000657,1993,10
"24380",103000657,1994,10
"24381",103000657,1995,10
"24382",103000657,1996,10
"24383",103000657,1997,10
"24384",103000657,1998,10
"24385",103000657,1999,10
"24386",103000657,2000,10
"24387",103000657,2001,10
"24388",103000657,2002,10
"24389",103000657,2003,10
"24390",103000657,2004,10
"24391",103000657,2005,10
"24392",103000657,2006,10
"24393",103000657,2007,10
"24394",103000657,2008,10
"24395",103000657,2009,9
"24396",103000657,2010,8
"24397",103000657,2011,7
"24398",103000657,2012,6
"24424",103000658,1989,6
"24425",103000658,1990,7
"24426",103000658,1991,8
"24427",103000658,1992,9
"24428",103000658,1993,10
"24429",103000658,1994,10
"24430",103000658,1995,10
"24431",103000658,1996,10
"24432",103000658,1997,10
"24433",103000658,1998,10
"24434",103000658,1999,10
"24435",103000658,2000,10
"24436",103000658,2001,10
"24437",103000658,2002,10
"24438",103000658,2003,10
"24439",103000658,2004,10
"24440",103000658,2005,10
"24441",103000658,2006,10
"24442",103000658,2007,10
"24443",103000658,2008,10
"24444",103000658,2009,9
"24445",103000658,2010,8
"24446",103000658,2011,7
"24447",103000658,2012,6
"24476",103000659,1992,6
"24477",103000659,1993,7
"24478",103000659,1994,8
"24479",103000659,1995,9
"24480",103000659,1996,10
"24481",103000659,1997,10
"24482",103000659,1998,10
"24483",103000659,1999,10
"24484",103000659,2000,10
"24485",103000659,2001,10
"24486",103000659,2002,10
"24487",103000659,2003,10
"24488",103000659,2004,10
"24489",103000659,2005,10
"24490",103000659,2006,10
"24491",103000659,2007,10
"24492",103000659,2008,10
"24493",103000659,2009,9
"24494",103000659,2010,8
"24495",103000659,2011,7
"24496",103000659,2012,6
"24525",103000660,1992,6
"24526",103000660,1993,7
"24527",103000660,1994,8
"24528",103000660,1995,9
"24529",103000660,1996,10
"24530",103000660,1997,10
"24531",103000660,1998,10
"24532",103000660,1999,10
"24533",103000660,2000,10
"24534",103000660,2001,10
"24535",103000660,2002,10
"24536",103000660,2003,10
"24537",103000660,2004,10
"24538",103000660,2005,10
"24539",103000660,2006,10
"24540",103000660,2007,10
"24541",103000660,2008,10
"24542",103000660,2009,9
"24543",103000660,2010,8
"24544",103000660,2011,7
"24545",103000660,2012,6
"24567",103000661,1985,6
"24568",103000661,1986,7
"24569",103000661,1987,8
"24570",103000661,1988,8
"24571",103000661,1989,9
"24572",103000661,1990,9
"24573",103000661,1991,10
"24574",103000661,1992,10
"24575",103000661,1993,10
"24576",103000661,1994,10
"24577",103000661,1995,10
"24578",103000661,1996,10
"24579",103000661,1997,10
"24580",103000661,1998,10
"24581",103000661,1999,10
"24582",103000661,2000,10
"24583",103000661,2001,10
"24584",103000661,2002,10
"24585",103000661,2003,10
"24586",103000661,2004,10
"24587",103000661,2005,10
"24588",103000661,2006,10
"24589",103000661,2007,10
"24590",103000661,2008,10
"24591",103000661,2009,9
"24592",103000661,2010,8
"24593",103000661,2011,7
"24594",103000661,2012,6
"24623",103000662,1992,6
"24624",103000662,1993,7
"24625",103000662,1994,8
"24626",103000662,1995,9
"24627",103000662,1996,10
"24628",103000662,1997,10
"24629",103000662,1998,10
"24630",103000662,1999,10
"24631",103000662,2000,10
"24632",103000662,2001,10
"24633",103000662,2002,10
"24634",103000662,2003,10
"24635",103000662,2004,10
"24636",103000662,2005,10
"24637",103000662,2006,10
"24638",103000662,2007,10
"24639",103000662,2008,10
"24640",103000662,2009,9
"24641",103000662,2010,8
"24642",103000662,2011,7
"24643",103000662,2012,6
"24672",103000663,1992,6
"24673",103000663,1993,7
"24674",103000663,1994,8
"24675",103000663,1995,9
"24676",103000663,1996,10
"24677",103000663,1997,10
"24678",103000663,1998,10
"24679",103000663,1999,10
"24680",103000663,2000,10
"24681",103000663,2001,10
"24682",103000663,2002,10
"24683",103000663,2003,10
"24684",103000663,2004,10
"24685",103000663,2005,10
"24686",103000663,2006,10
"24687",103000663,2007,10
"24688",103000663,2008,10
"24689",103000663,2009,9
"24690",103000663,2010,8
"24691",103000663,2011,7
"24692",103000663,2012,6
"24723",103000664,1994,6
"24724",103000664,1995,7
"24725",103000664,1996,8
"24726",103000664,1997,9
"24727",103000664,1998,10
"24728",103000664,1999,10
"24729",103000664,2000,10
"24730",103000664,2001,10
"24731",103000664,2002,10
"24732",103000664,2003,9
"24733",103000664,2004,8
"24734",103000664,2005,7
"24735",103000664,2006,6
"24772",103000665,1994,6
"24773",103000665,1995,7
"24774",103000665,1996,8
"24775",103000665,1997,9
"24776",103000665,1998,10
"24777",103000665,1999,10
"24778",103000665,2000,10
"24779",103000665,2001,10
"24780",103000665,2002,10
"24781",103000665,2003,10
"24782",103000665,2004,10
"24783",103000665,2005,10
"24784",103000665,2006,10
"24785",103000665,2007,10
"24786",103000665,2008,10
"24787",103000665,2009,9
"24788",103000665,2010,8
"24789",103000665,2011,7
"24790",103000665,2012,6
"24819",103000666,1992,6
"24820",103000666,1993,7
"24821",103000666,1994,8
"24822",103000666,1995,9
"24823",103000666,1996,10
"24824",103000666,1997,10
"24825",103000666,1998,10
"24826",103000666,1999,10
"24827",103000666,2000,10
"24828",103000666,2001,10
"24829",103000666,2002,10
"24830",103000666,2003,10
"24831",103000666,2004,10
"24832",103000666,2005,10
"24833",103000666,2006,10
"24834",103000666,2007,10
"24835",103000666,2008,10
"24836",103000666,2009,9
"24837",103000666,2010,8
"24838",103000666,2011,7
"24839",103000666,2012,6
"24871",103000667,1995,6
"24872",103000667,1996,7
"24873",103000667,1997,8
"24874",103000667,1998,9
"24875",103000667,1999,10
"24876",103000667,2000,10
"24877",103000667,2001,10
"24878",103000667,2002,10
"24879",103000667,2003,10
"24880",103000667,2004,10
"24881",103000667,2005,10
"24882",103000667,2006,10
"24883",103000667,2007,9
"24884",103000667,2008,8
"24885",103000667,2009,7
"24886",103000667,2010,6
"24912",103000668,1987,6
"24913",103000668,1988,6
"24914",103000668,1989,7
"24915",103000668,1990,7
"24916",103000668,1991,8
"24917",103000668,1992,9
"24918",103000668,1993,10
"24919",103000668,1994,10
"24920",103000668,1995,10
"24921",103000668,1996,10
"24922",103000668,1997,10
"24923",103000668,1998,10
"24924",103000668,1999,10
"24925",103000668,2000,10
"24926",103000668,2001,10
"24927",103000668,2002,10
"24928",103000668,2003,10
"24929",103000668,2004,10
"24930",103000668,2005,10
"24931",103000668,2006,10
"24932",103000668,2007,10
"24933",103000668,2008,10
"24934",103000668,2009,9
"24935",103000668,2010,8
"24936",103000668,2011,7
"24937",103000668,2012,6
"24966",103000669,1992,6
"24967",103000669,1993,7
"24968",103000669,1994,8
"24969",103000669,1995,9
"24970",103000669,1996,10
"24971",103000669,1997,10
"24972",103000669,1998,10
"24973",103000669,1999,10
"24974",103000669,2000,10
"24975",103000669,2001,10
"24976",103000669,2002,10
"24977",103000669,2003,10
"24978",103000669,2004,10
"24979",103000669,2005,10
"24980",103000669,2006,10
"24981",103000669,2007,10
"24982",103000669,2008,10
"24983",103000669,2009,9
"24984",103000669,2010,8
"24985",103000669,2011,7
"24986",103000669,2012,6
"25015",103000670,1992,6
"25016",103000670,1993,7
"25017",103000670,1994,8
"25018",103000670,1995,9
"25019",103000670,1996,10
"25020",103000670,1997,10
"25021",103000670,1998,10
"25022",103000670,1999,10
"25023",103000670,2000,10
"25024",103000670,2001,10
"25025",103000670,2002,10
"25026",103000670,2003,10
"25027",103000670,2004,10
"25028",103000670,2005,10
"25029",103000670,2006,10
"25030",103000670,2007,10
"25031",103000670,2008,10
"25032",103000670,2009,9
"25033",103000670,2010,8
"25034",103000670,2011,7
"25035",103000670,2012,6
"25064",103000671,1992,6
"25065",103000671,1993,7
"25066",103000671,1994,8
"25067",103000671,1995,9
"25068",103000671,1996,10
"25069",103000671,1997,10
"25070",103000671,1998,10
"25071",103000671,1999,10
"25072",103000671,2000,10
"25073",103000671,2001,10
"25074",103000671,2002,10
"25075",103000671,2003,10
"25076",103000671,2004,10
"25077",103000671,2005,10
"25078",103000671,2006,10
"25079",103000671,2007,10
"25080",103000671,2008,9
"25081",103000671,2009,8
"25082",103000671,2010,7
"25083",103000671,2011,6
"25110",103000672,1989,6
"25111",103000672,1990,7
"25112",103000672,1991,8
"25113",103000672,1992,9
"25114",103000672,1993,10
"25115",103000672,1994,10
"25116",103000672,1995,10
"25117",103000672,1996,10
"25118",103000672,1997,10
"25119",103000672,1998,10
"25120",103000672,1999,10
"25121",103000672,2000,10
"25122",103000672,2001,10
"25123",103000672,2002,10
"25124",103000672,2003,10
"25125",103000672,2004,10
"25126",103000672,2005,10
"25127",103000672,2006,10
"25128",103000672,2007,10
"25129",103000672,2008,10
"25130",103000672,2009,9
"25131",103000672,2010,8
"25132",103000672,2011,7
"25133",103000672,2012,6
"25162",103000673,1992,6
"25163",103000673,1993,7
"25164",103000673,1994,8
"25165",103000673,1995,9
"25166",103000673,1996,10
"25167",103000673,1997,10
"25168",103000673,1998,10
"25169",103000673,1999,10
"25170",103000673,2000,10
"25171",103000673,2001,10
"25172",103000673,2002,10
"25173",103000673,2003,10
"25174",103000673,2004,10
"25175",103000673,2005,10
"25176",103000673,2006,10
"25177",103000673,2007,10
"25178",103000673,2008,10
"25179",103000673,2009,9
"25180",103000673,2010,8
"25181",103000673,2011,7
"25182",103000673,2012,6
"25203",103000674,1984,6
"25204",103000674,1985,7
"25205",103000674,1986,8
"25206",103000674,1987,9
"25207",103000674,1988,9
"25208",103000674,1989,10
"25209",103000674,1990,10
"25210",103000674,1991,10
"25211",103000674,1992,10
"25212",103000674,1993,10
"25213",103000674,1994,10
"25214",103000674,1995,10
"25215",103000674,1996,10
"25216",103000674,1997,10
"25217",103000674,1998,10
"25218",103000674,1999,10
"25219",103000674,2000,10
"25220",103000674,2001,10
"25221",103000674,2002,10
"25222",103000674,2003,10
"25223",103000674,2004,10
"25224",103000674,2005,10
"25225",103000674,2006,10
"25226",103000674,2007,10
"25227",103000674,2008,10
"25228",103000674,2009,9
"25229",103000674,2010,8
"25230",103000674,2011,7
"25231",103000674,2012,6
"25262",103000675,1994,6
"25263",103000675,1995,7
"25264",103000675,1996,8
"25265",103000675,1997,9
"25266",103000675,1998,10
"25267",103000675,1999,10
"25268",103000675,2000,10
"25269",103000675,2001,10
"25270",103000675,2002,10
"25271",103000675,2003,10
"25272",103000675,2004,10
"25273",103000675,2005,10
"25274",103000675,2006,10
"25275",103000675,2007,10
"25276",103000675,2008,10
"25277",103000675,2009,9
"25278",103000675,2010,8
"25279",103000675,2011,7
"25280",103000675,2012,6
"25302",103000676,1985,6
"25303",103000676,1986,7
"25304",103000676,1987,8
"25305",103000676,1988,9
"25306",103000676,1989,10
"25307",103000676,1990,10
"25308",103000676,1991,10
"25309",103000676,1992,10
"25310",103000676,1993,10
"25311",103000676,1994,10
"25312",103000676,1995,10
"25313",103000676,1996,10
"25314",103000676,1997,10
"25315",103000676,1998,10
"25316",103000676,1999,10
